CoRoT,Year,Month,Day,FileName_a,FileName_b,FileName_c
102790491,2007,2,3,130553,20070402,70158
102790572,2007,2,3,130553,20070402,70158
102790992,2007,2,3,130553,20070402,70158
102791038,2007,2,3,130553,20070402,70158
102791063,2007,2,3,130553,20070402,70158
102791190,2007,2,3,130553,20070402,70158
102791250,2007,2,3,130553,20070402,70126
102791347,2007,2,3,130553,20070402,70126
102791482,2007,2,3,130553,20070402,70126
102791528,2007,2,3,130553,20070402,70126
102791588,2007,2,3,130553,20070402,70158
102791697,2007,2,3,130553,20070402,70158
102791715,2007,2,3,130553,20070402,70158
102792006,2007,2,3,130553,20070402,70126
102792047,2007,2,3,130553,20070402,70158
102792440,2007,2,3,130553,20070402,70126
102792552,2007,2,3,130553,20070402,70126
102792668,2007,2,3,130553,20070402,70158
102792744,2007,2,3,130553,20070402,70158
102792765,2007,2,3,130553,20070402,70158
102792826,2007,2,3,130553,20070402,70126
102793199,2007,2,3,130553,20070402,70158
102793218,2007,2,3,130553,20070402,70158
102793248,2007,2,3,130553,20070402,70158
102793474,2007,2,3,130553,20070402,70158
102793709,2007,2,3,130553,20070402,70158
102793782,2007,2,3,130553,20070402,70126
102793882,2007,2,3,130553,20070402,70126
102793965,2007,2,3,130553,20070402,70126
102793981,2007,2,3,130553,20070402,70158
102794029,2007,2,3,130553,20070402,70158
102794098,2007,2,3,130553,20070402,70126
102794135,2007,2,3,130553,20070402,70158
102794166,2007,2,3,130553,20070402,70126
102794241,2007,2,3,130553,20070402,70126
102794372,2007,2,3,130553,20070402,70158
102794380,2007,2,3,130553,20070402,70158
102794529,2007,2,3,130553,20070402,70158
102794629,2007,2,3,130553,20070402,70158
102794697,2007,2,3,130553,20070402,70158
102794702,2007,2,3,130553,20070402,70158
102794740,2007,2,3,130553,20070402,70158
102794767,2007,2,3,130553,20070402,70158
102794952,2007,2,3,130553,20070402,70158
102794975,2007,2,3,130553,20070402,70158
102795004,2007,2,3,130553,20070402,70158
102795045,2007,2,3,130553,20070402,70126
102795091,2007,2,3,130553,20070402,70126
102795265,2007,2,3,130553,20070402,70158
102795463,2007,2,3,130553,20070402,70158
102795465,2007,2,3,130553,20070402,70158
102795589,2007,2,3,130553,20070402,70158
102795768,2007,2,3,130553,20070402,70158
102795906,2007,2,3,130553,20070402,70158
102796013,2007,2,3,130553,20070402,70158
102796094,2007,2,3,130553,20070402,70126
102796188,2007,2,3,130553,20070402,70158
102796313,2007,2,3,130553,20070402,70158
102796566,2007,2,3,130553,20070402,70158
102796614,2007,2,3,130553,20070402,70158
102796616,2007,2,3,130553,20070402,70126
102796664,2007,2,3,130553,20070402,70158
102796787,2007,2,3,130553,20070402,70126
102797022,2007,2,3,130553,20070402,70158
102797109,2007,2,3,130553,20070402,70158
102797129,2007,2,3,130553,20070402,70126
102797200,2007,2,3,130553,20070402,70158
102797208,2007,2,3,130553,20070402,70126
102797300,2007,2,3,130553,20070402,70126
102797779,2007,2,3,130553,20070402,70158
102797782,2007,2,3,130553,20070402,70158
102797791,2007,2,3,130553,20070402,70158
102798128,2007,2,3,130553,20070402,70158
102798229,2007,2,3,130553,20070402,70158
102798337,2007,2,3,130553,20070402,70158
102798378,2007,2,3,130553,20070402,70158
102798388,2007,2,3,130553,20070402,70158
102798417,2007,2,3,130553,20070402,70158
102798471,2007,2,3,130553,20070402,70158
102798544,2007,2,3,130553,20070402,70158
102798592,2007,2,3,130553,20070402,70126
102798880,2007,2,3,130553,20070402,70158
102798882,2007,2,3,130553,20070402,70158
102798926,2007,2,3,130553,20070402,70158
102798943,2007,2,3,130553,20070402,70158
102799100,2007,2,3,130553,20070402,70158
102799277,2007,2,3,130553,20070402,70126
102799381,2007,2,3,130553,20070402,70126
102799521,2007,2,3,130553,20070402,70158
102799556,2007,2,3,130553,20070402,70158
102799615,2007,2,3,130553,20070402,70158
102799676,2007,2,3,130553,20070402,70126
102799691,2007,2,3,130553,20070402,70158
102799692,2007,2,3,130553,20070402,70158
102799811,2007,2,3,130553,20070402,70158
102799859,2007,2,3,130553,20070402,70158
102800147,2007,2,3,130553,20070402,70158
102800238,2007,2,3,130553,20070402,70126
102800547,2007,2,3,130553,20070402,70158
102800632,2007,2,3,130553,20070402,70158
102800781,2007,2,3,130553,20070402,70126
102800812,2007,2,3,130553,20070402,70158
102800825,2007,2,3,130553,20070402,70158
102800862,2007,2,3,130553,20070402,70158
102800880,2007,2,3,130553,20070402,70158
102800929,2007,2,3,130553,20070402,70126
102800987,2007,2,3,130553,20070402,70158
102801433,2007,2,3,130553,20070402,70158
102801494,2007,2,3,130553,20070402,70126
102801595,2007,2,3,130553,20070402,70158
102801922,2007,2,3,130553,20070402,70126
102802042,2007,2,3,130553,20070402,70158
102802062,2007,2,3,130553,20070402,70158
102802068,2007,2,3,130553,20070402,70158
102802165,2007,2,3,130553,20070402,70158
102802192,2007,2,3,130553,20070402,70126
102802248,2007,2,3,130553,20070402,70126
102802283,2007,2,3,130553,20070402,70158
102802426,2007,2,3,130553,20070402,70158
102802523,2007,2,3,130553,20070402,70126
102802684,2007,2,3,130553,20070402,70158
102802773,2007,2,3,130553,20070402,70126
102802787,2007,2,3,130553,20070402,70158
102802794,2007,2,3,130553,20070402,70126
102802957,2007,2,3,130553,20070402,70158
102803024,2007,2,3,130553,20070402,70158
102803076,2007,2,3,130553,20070402,70158
102803103,2007,2,3,130553,20070402,70126
102803365,2007,2,3,130553,20070402,70158
102803533,2007,2,3,130553,20070402,70158
102803564,2007,2,3,130553,20070402,70158
102803588,2007,2,3,130553,20070402,70158
102803637,2007,2,3,130553,20070402,70158
102803681,2007,2,3,130553,20070402,70126
102803720,2007,2,3,130553,20070402,70158
102803725,2007,2,3,130553,20070402,70158
102803830,2007,2,3,130553,20070402,70158
102803882,2007,2,3,130553,20070402,70158
102803909,2007,2,3,130553,20070402,70158
102804004,2007,2,3,130553,20070402,70158
102804117,2007,2,3,130553,20070402,70158
102804148,2007,2,3,130553,20070402,70126
102804209,2007,2,3,130553,20070402,70158
102804565,2007,2,3,130553,20070402,70158
102804595,2007,2,3,130553,20070402,70158
102804949,2007,2,3,130553,20070402,70158
102805003,2007,2,3,130553,20070402,70158
102805145,2007,2,3,130553,20070402,70158
102805220,2007,2,3,130553,20070402,70126
102805262,2007,2,3,130553,20070402,70158
102805360,2007,2,3,130553,20070402,70158
102805546,2007,2,3,130553,20070402,70158
102805624,2007,2,3,130553,20070402,70126
102805630,2007,2,3,130553,20070402,70126
102805791,2007,2,3,130553,20070402,70158
102806019,2007,2,3,130553,20070402,70158
102806056,2007,2,3,130553,20070402,70158
102806131,2007,2,3,130553,20070402,70158
102806205,2007,2,3,130553,20070402,70126
102806252,2007,2,3,130553,20070402,70126
102806336,2007,2,3,130553,20070402,70126
102806461,2007,2,3,130553,20070402,70158
102806520,2007,2,3,130553,20070402,70158
102806629,2007,2,3,130553,20070402,70126
102806643,2007,2,3,130553,20070402,70126
102806687,2007,2,3,130553,20070402,70158
102806813,2007,2,3,130553,20070402,70126
102806852,2007,2,3,130553,20070402,70158
102806882,2007,2,3,130553,20070402,70158
102807108,2007,2,3,130553,20070402,70126
102807343,2007,2,3,130553,20070402,70126
102808030,2007,2,3,130553,20070402,70158
102808138,2007,2,3,130553,20070402,70158
102808143,2007,2,3,130553,20070402,70158
102808179,2007,2,3,130553,20070402,70158
102808236,2007,2,3,130553,20070402,70158
102808929,2007,2,3,130553,20070402,70158
102809349,2007,2,3,130553,20070402,70158
102809365,2007,2,3,130553,20070402,70158
102809609,2007,2,3,130553,20070402,70126
102809672,2007,2,3,130553,20070402,70158
102809676,2007,2,3,130553,20070402,70158
102809698,2007,2,3,130553,20070402,70158
102809858,2007,2,3,130553,20070402,70158
102809868,2007,2,3,130553,20070402,70158
102810190,2007,2,3,130553,20070402,70158
102810194,2007,2,3,130553,20070402,70158
102810242,2007,2,3,130553,20070402,70158
102810344,2007,2,3,130553,20070402,70158
102810609,2007,2,3,130553,20070402,70158
102810626,2007,2,3,130553,20070402,70158
102810695,2007,2,3,130553,20070402,70158
102810724,2007,2,3,130553,20070402,70158
102810912,2007,2,3,130553,20070402,70126
102811030,2007,2,3,130553,20070402,70158
102811032,2007,2,3,130553,20070402,70126
102811052,2007,2,3,130553,20070402,70158
102811099,2007,2,3,130553,20070402,70126
102811134,2007,2,3,130553,20070402,70126
102811556,2007,2,3,130553,20070402,70158
102811723,2007,2,3,130553,20070402,70158
102811740,2007,2,3,130553,20070402,70126
102811799,2007,2,3,130553,20070402,70158
102811820,2007,2,3,130553,20070402,70158
102811954,2007,2,3,130553,20070402,70158
102811962,2007,2,3,130553,20070402,70158
102812072,2007,2,3,130553,20070402,70126
102812096,2007,2,3,130553,20070402,70158
102812124,2007,2,3,130553,20070402,70158
102812175,2007,2,3,130553,20070402,70126
102812200,2007,2,3,130553,20070402,70158
102812219,2007,2,3,130553,20070402,70126
102812231,2007,2,3,130553,20070402,70158
102812269,2007,2,3,130553,20070402,70158
102812302,2007,2,3,130553,20070402,70126
102812407,2007,2,3,130553,20070402,70158
102812411,2007,2,3,130553,20070402,70158
102812436,2007,2,3,130553,20070402,70126
102812567,2007,2,3,130553,20070402,70158
102812573,2007,2,3,130553,20070402,70158
102812642,2007,2,3,130553,20070402,70158
102812706,2007,2,3,130553,20070402,70158
102812869,2007,2,3,130553,20070402,70158
102813017,2007,2,3,130553,20070402,70158
102813103,2007,2,3,130553,20070402,70126
102813260,2007,2,3,130553,20070402,70158
102813317,2007,2,3,130553,20070402,70158
102813370,2007,2,3,130553,20070402,70158
102813448,2007,2,3,130553,20070402,70158
102813502,2007,2,3,130553,20070402,70158
102813576,2007,2,3,130553,20070402,70158
102813594,2007,2,3,130553,20070402,70158
102813622,2007,2,3,130553,20070402,70158
102813777,2007,2,3,130553,20070402,70158
102813831,2007,2,3,130553,20070402,70158
102813890,2007,2,3,130553,20070402,70158
102814194,2007,2,3,130553,20070402,70158
102814334,2007,2,3,130553,20070402,70158
102814391,2007,2,3,130553,20070402,70158
102814531,2007,2,3,130553,20070402,70158
102814553,2007,2,3,130553,20070402,70126
102814569,2007,2,3,130553,20070402,70158
102814740,2007,2,3,130553,20070402,70126
102814980,2007,2,3,130553,20070402,70158
102815112,2007,2,3,130553,20070402,70158
102815123,2007,2,3,130553,20070402,70158
102815203,2007,2,3,130553,20070402,70158
102815232,2007,2,3,130553,20070402,70126
102815423,2007,2,3,130553,20070402,70158
102815435,2007,2,3,130553,20070402,70158
102815469,2007,2,3,130553,20070402,70126
102815482,2007,2,3,130553,20070402,70158
102815524,2007,2,3,130553,20070402,70158
102815536,2007,2,3,130553,20070402,70158
102815735,2007,2,3,130553,20070402,70158
102815946,2007,2,3,130553,20070402,70158
102816000,2007,2,3,130553,20070402,70158
102816015,2007,2,3,130553,20070402,70158
102816213,2007,2,3,130553,20070402,70158
102816353,2007,2,3,130553,20070402,70158
102816447,2007,2,3,130553,20070402,70126
102816455,2007,2,3,130553,20070402,70158
102816459,2007,2,3,130553,20070402,70158
102816540,2007,2,3,130553,20070402,70158
102816824,2007,2,3,130553,20070402,70126
102817037,2007,2,3,130553,20070402,70126
102817084,2007,2,3,130553,20070402,70158
102817337,2007,2,3,130553,20070402,70158
102817355,2007,2,3,130553,20070402,70126
102817407,2007,2,3,130553,20070402,70126
102817487,2007,2,3,130553,20070402,70126
102817511,2007,2,3,130553,20070402,70158
102817599,2007,2,3,130553,20070402,70126
102817847,2007,2,3,130553,20070402,70158
102818045,2007,2,3,130553,20070402,70158
102818061,2007,2,3,130553,20070402,70158
102818171,2007,2,3,130553,20070402,70158
102818175,2007,2,3,130553,20070402,70158
102818260,2007,2,3,130553,20070402,70158
102818371,2007,2,3,130553,20070402,70158
102818477,2007,2,3,130553,20070402,70126
102818519,2007,2,3,130553,20070402,70158
102818586,2007,2,3,130553,20070402,70158
102818656,2007,2,3,130553,20070402,70158
102818752,2007,2,3,130553,20070402,70158
102818788,2007,2,3,130553,20070402,70158
102818857,2007,2,3,130553,20070402,70158
102818876,2007,2,3,130553,20070402,70158
102818927,2007,2,3,130553,20070402,70158
102819122,2007,2,3,130553,20070402,70158
102819146,2007,2,3,130553,20070402,70158
102819279,2007,2,3,130553,20070402,70158
102819302,2007,2,3,130553,20070402,70126
102819365,2007,2,3,130553,20070402,70158
102819525,2007,2,3,130553,20070402,70158
102819586,2007,2,3,130553,20070402,70158
102819647,2007,2,3,130553,20070402,70126
102819668,2007,2,3,130553,20070402,70158
102819674,2007,2,3,130553,20070402,70126
102819772,2007,2,3,130553,20070402,70126
102819779,2007,2,3,130553,20070402,70158
102820257,2007,2,3,130553,20070402,70126
102820362,2007,2,3,130553,20070402,70158
102820505,2007,2,3,130553,20070402,70158
102820538,2007,2,3,130553,20070402,70158
102820680,2007,2,3,130553,20070402,70158
102820691,2007,2,3,130553,20070402,70158
102820844,2007,2,3,130553,20070402,70158
102820972,2007,2,3,130553,20070402,70158
102821212,2007,2,3,130553,20070402,70158
102821265,2007,2,3,130553,20070402,70158
102821279,2007,2,3,130553,20070402,70158
102821321,2007,2,3,130553,20070402,70158
102821332,2007,2,3,130553,20070402,70158
102821473,2007,2,3,130553,20070402,70158
102821480,2007,2,3,130553,20070402,70126
102821482,2007,2,3,130553,20070402,70158
102821785,2007,2,3,130553,20070402,70158
102821821,2007,2,3,130553,20070402,70158
102821931,2007,2,3,130553,20070402,70126
102822203,2007,2,3,130553,20070402,70158
102822261,2007,2,3,130553,20070402,70158
102822266,2007,2,3,130553,20070402,70158
102822300,2007,2,3,130553,20070402,70158
102822304,2007,2,3,130553,20070402,70158
102822313,2007,2,3,130553,20070402,70126
102822458,2007,2,3,130553,20070402,70126
102822482,2007,2,3,130553,20070402,70126
102822732,2007,2,3,130553,20070402,70158
102822742,2007,2,3,130553,20070402,70158
102822753,2007,2,3,130553,20070402,70158
102822774,2007,2,3,130553,20070402,70158
102822781,2007,2,3,130553,20070402,70158
102822863,2007,2,3,130553,20070402,70126
102823015,2007,2,3,130553,20070402,70126
102823245,2007,2,3,130553,20070402,70158
102823343,2007,2,3,130553,20070402,70126
102823372,2007,2,3,130553,20070402,70158
102823466,2007,2,3,130553,20070402,70126
102823910,2007,2,3,130553,20070402,70158
102823964,2007,2,3,130553,20070402,70158
102824089,2007,2,3,130553,20070402,70158
102824709,2007,2,3,130553,20070402,70126
102824822,2007,2,3,130553,20070402,70158
102825152,2007,2,3,130553,20070402,70158
102825160,2007,2,3,130553,20070402,70126
102825252,2007,2,3,130553,20070402,70158
102825304,2007,2,3,130553,20070402,70158
102825347,2007,2,3,130553,20070402,70158
102825531,2007,2,3,130553,20070402,70158
102825594,2007,2,3,130553,20070402,70126
102825670,2007,2,3,130553,20070402,70126
102825739,2007,2,3,130553,20070402,70126
102825806,2007,2,3,130553,20070402,70158
102825808,2007,2,3,130553,20070402,70158
102826032,2007,2,3,130553,20070402,70158
102826083,2007,2,3,130553,20070402,70126
102826122,2007,2,3,130553,20070402,70158
102826228,2007,2,3,130553,20070402,70158
102826262,2007,2,3,130553,20070402,70158
102826339,2007,2,3,130553,20070402,70158
102826378,2007,2,3,130553,20070402,70158
102826433,2007,2,3,130553,20070402,70158
102826799,2007,2,3,130553,20070402,70126
102826950,2007,2,3,130553,20070402,70158
102827124,2007,2,3,130553,20070402,70158
102827162,2007,2,3,130553,20070402,70126
102827236,2007,2,3,130553,20070402,70158
102827431,2007,2,3,130553,20070402,70158
102827744,2007,2,3,130553,20070402,70158
102827910,2007,2,3,130553,20070402,70158
102828011,2007,2,3,130553,20070402,70158
102828078,2007,2,3,130553,20070402,70126
102828098,2007,2,3,130553,20070402,70126
102828108,2007,2,3,130553,20070402,70158
102828142,2007,2,3,130553,20070402,70158
102828251,2007,2,3,130553,20070402,70126
102828480,2007,2,3,130553,20070402,70158
102828483,2007,2,3,130553,20070402,70158
102828512,2007,2,3,130553,20070402,70158
102828747,2007,2,3,130553,20070402,70158
102829121,2007,2,3,130553,20070402,70158
102829169,2007,2,3,130553,20070402,70126
102829278,2007,2,3,130553,20070402,70126
102829408,2007,2,3,130553,20070402,70158
102829503,2007,2,3,130553,20070402,70126
102829567,2007,2,3,130553,20070402,70158
102829568,2007,2,3,130553,20070402,70126
102829789,2007,2,3,130553,20070402,70158
102829793,2007,2,3,130553,20070402,70158
102829836,2007,2,3,130553,20070402,70158
102829943,2007,2,3,130553,20070402,70126
102830200,2007,2,3,130553,20070402,70158
102830252,2007,2,3,130553,20070402,70158
102830263,2007,2,3,130553,20070402,70126
102830300,2007,2,3,130553,20070402,70158
102830307,2007,2,3,130553,20070402,70126
102830443,2007,2,3,130553,20070402,70158
102830529,2007,2,3,130553,20070402,70158
102830551,2007,2,3,130553,20070402,70158
102830891,2007,2,3,130553,20070402,70158
102830923,2007,2,3,130553,20070402,70126
102830960,2007,2,3,130553,20070402,70158
102831212,2007,2,3,130553,20070402,70158
102831384,2007,2,3,130553,20070402,70158
102831474,2007,2,3,130553,20070402,70158
102831494,2007,2,3,130553,20070402,70158
102831638,2007,2,3,130553,20070402,70158
102831651,2007,2,3,130553,20070402,70158
102831655,2007,2,3,130553,20070402,70158
102831767,2007,2,3,130553,20070402,70158
102832397,2007,2,3,130553,20070402,70126
102832443,2007,2,3,130553,20070402,70158
102832493,2007,2,3,130553,20070402,70126
102833084,2007,2,3,130553,20070402,70158
102833240,2007,2,3,130553,20070402,70126
102833285,2007,2,3,130553,20070402,70126
102833382,2007,2,3,130553,20070402,70126
102833386,2007,2,3,130553,20070402,70158
102833486,2007,2,3,130553,20070402,70126
102834139,2007,2,3,130553,20070402,70158
102834473,2007,2,3,130553,20070402,70158
102834513,2007,2,3,130553,20070402,70158
102834596,2007,2,3,130553,20070402,70158
102834662,2007,2,3,130553,20070402,70158
102834674,2007,2,3,130553,20070402,70158
102834693,2007,2,3,130553,20070402,70126
102834900,2007,2,3,130553,20070402,70126
102835116,2007,2,3,130553,20070402,70158
102835262,2007,2,3,130553,20070402,70158
102835494,2007,2,3,130553,20070402,70158
102835561,2007,2,3,130553,20070402,70158
102835649,2007,2,3,130553,20070402,70126
102835725,2007,2,3,130553,20070402,70158
102835912,2007,2,3,130553,20070402,70158
102835917,2007,2,3,130553,20070402,70126
102835991,2007,2,3,130553,20070402,70126
102836086,2007,2,3,130553,20070402,70158
102836135,2007,2,3,130553,20070402,70126
